x,y,MEAN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,CLIMATE_IDENTIFIER,SNOW_ON_GROUND,HEATING_DEGREE_DAYS,SNOW_ON_GROUND_FLAG,MIN_REL_HUMIDITY,TOTAL_RAIN,MAX_TEMPERATURE_FLAG,PROVINCE_CODE,LOCAL_YEAR,MIN_TEMPERATURE,LOCAL_MONTH,ID,MAX_TEMPERATURE,STATION_NAME,TOTAL_PRECIPITATION_FLAG,TOTAL_SNOW,MIN_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE,MAX_REL_HUMIDITY,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,LOCAL_DAY,DIRECTION_MAX_GUST_FLAG,TOTAL_RAIN_FLAG,SPEED_MAX_GUST,LOCAL_DATE,MAX_REL_HUMIDITY_FLAG,HEATING_DEGREE_DAYS_FLAG,MIN_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,TOTAL_SNOW_FLAG
-79.4,43.666666666666664,,9.1,6158355,0,10.6,,84,,,ON,2019,5.4,4,6158355.2019.4.20,9.3,TORONTO CITY,,,,7.4,92,M,0,,20,M,,,2019-04-20 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,0,8.9,,73,,,ON,2019,6.8,4,6158355.2019.4.21,11.4,TORONTO CITY,,,,9.1,91,M,0,,21,M,,,2019-04-21 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,0,6.6,,44,,,ON,2019,7,4,6158355.2019.4.22,15.9,TORONTO CITY,,,,11.4,89,M,0,,22,M,,,2019-04-22 00:00:00,,,,,
-79.4,43.666666666666664,,3.1,6158355,0,7.2,,65,,,ON,2019,6.8,4,6158355.2019.4.23,14.8,TORONTO CITY,,,,10.8,81,M,0,,23,M,,,2019-04-23 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,0,8.9,,47,,,ON,2019,4.9,4,6158355.2019.4.24,13.4,TORONTO CITY,,,,9.1,69,M,0,,24,M,,,2019-04-24 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,9.5,,50,,,ON,2019,4.8,4,6158355.2019.4.25,12.2,TORONTO CITY,,,,8.5,74,M,0,,25,M,,,2019-04-25 00:00:00,,,,,
-79.4,43.666666666666664,,19.4,6158355,0,9.5,,62,,,ON,2019,4.1,4,6158355.2019.4.26,12.9,TORONTO CITY,,,,8.5,92,M,0,,26,M,,,2019-04-26 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,0,12.9,,52,,,ON,2019,1.8,4,6158355.2019.4.27,8.5,TORONTO CITY,,,,5.1,66,M,0,,27,M,,,2019-04-27 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,0,10.9,,21,,,ON,2019,3.3,4,6158355.2019.4.28,10.8,TORONTO CITY,,,,7.1,61,M,0,,28,M,,,2019-04-28 00:00:00,,,,,
-79.4,43.666666666666664,,0.5,6158355,0,13.6,,34,,,ON,2019,2.3,4,6158355.2019.4.29,6.6,TORONTO CITY,,,,4.4,81,M,0,,29,M,,,2019-04-29 00:00:00,,,,,
-79.4,43.666666666666664,,0.3,6158355,0,10.6,,44,,,ON,2019,4.7,4,6158355.2019.4.30,10.1,TORONTO CITY,,,,7.4,80,M,0,,30,M,,,2019-04-30 00:00:00,,,,,
-79.4,43.666666666666664,,15.4,6158355,,10.9,,64,,,ON,2019,5.2,5,6158355.2019.5.1,9,TORONTO CITY,,,,7.1,93,M,0,,1,M,,,2019-05-01 00:00:00,,,,,
-79.4,43.666666666666664,,2.4,6158355,,11.4,,74,,,ON,2019,4.4,5,6158355.2019.5.2,8.8,TORONTO CITY,,,,6.6,95,M,0,,2,M,,,2019-05-02 00:00:00,,,,,
-79.4,43.666666666666664,,11.1,6158355,,9.3,,74,,,ON,2019,5.8,5,6158355.2019.5.3,11.7,TORONTO CITY,,,,8.7,92,M,0,,3,M,,,2019-05-03 00:00:00,,,,,
-79.4,43.666666666666664,,0.4,6158355,,7.7,,69,,,ON,2019,8,5,6158355.2019.5.4,12.7,TORONTO CITY,,,,10.3,92,M,0,,4,M,,,2019-05-04 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,6,,41,,,ON,2019,7.5,5,6158355.2019.5.5,16.5,TORONTO CITY,,,,12,87,M,0,,5,M,,,2019-05-05 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,2.6,,41,,,ON,2019,8.9,5,6158355.2019.5.6,21.9,TORONTO CITY,,,,15.4,71,M,0,,6,M,,,2019-05-06 00:00:00,,,,,
-79.4,43.666666666666664,,2.4,6158355,,7.7,,30,,,ON,2019,7,5,6158355.2019.5.7,13.5,TORONTO CITY,,,,10.3,80,M,0,,7,M,,,2019-05-07 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,9.4,,30,,,ON,2019,6.1,5,6158355.2019.5.8,11.2,TORONTO CITY,,,,8.6,62,M,0,,8,M,,,2019-05-08 00:00:00,,,,,
-79.4,43.666666666666664,,6.1,6158355,,6.2,,42,,,ON,2019,7.6,5,6158355.2019.5.9,16,TORONTO CITY,,,,11.8,92,M,0,,9,M,,,2019-05-09 00:00:00,,,,,
-79.4,43.666666666666664,,12.7,6158355,,7.2,,53,,,ON,2019,5.3,5,6158355.2019.5.10,16.2,TORONTO CITY,,,,10.8,93,M,0,,10,M,,,2019-05-10 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,9.7,,39,,,ON,2019,3.8,5,6158355.2019.5.11,12.7,TORONTO CITY,,,,8.3,75,M,0,,11,M,,,2019-05-11 00:00:00,,,,,
-79.4,43.666666666666664,,4.9,6158355,,10.3,,47,,,ON,2019,4.9,5,6158355.2019.5.12,10.6,TORONTO CITY,,,,7.7,90,M,0,,12,M,,,2019-05-12 00:00:00,,,,,
-79.4,43.666666666666664,,7.9,6158355,,11.7,,89,,,ON,2019,4.8,5,6158355.2019.5.13,7.8,TORONTO CITY,,,,6.3,93,M,0,,13,M,,,2019-05-13 00:00:00,,,,,
-79.4,43.666666666666664,,1,6158355,,6.9,,33,,,ON,2019,6.6,5,6158355.2019.5.14,15.6,TORONTO CITY,,,,11.1,91,M,0,,14,M,,,2019-05-14 00:00:00,,,,,
-79.4,43.666666666666664,,6.3,6158355,,4.2,,31,,,ON,2019,6.8,5,6158355.2019.5.15,20.9,TORONTO CITY,,,,13.8,88,M,0,,15,M,,,2019-05-15 00:00:00,,,,,
-79.4,43.666666666666664,,0.2,6158355,,5.6,,59,,,ON,2019,9.1,5,6158355.2019.5.16,15.6,TORONTO CITY,,,,12.4,81,M,0,,16,M,,,2019-05-16 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,3.6,,39,,,ON,2019,10.3,5,6158355.2019.5.17,18.6,TORONTO CITY,,,,14.4,84,M,0,,17,M,,,2019-05-17 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,5.7,,28,,,ON,2019,8.7,5,6158355.2019.5.18,15.9,TORONTO CITY,,,,12.3,66,M,0,,18,M,,,2019-05-18 00:00:00,,,,,
-79.4,43.666666666666664,,2.9,6158355,,3.1,,50,,,ON,2019,9.8,5,6158355.2019.5.19,20,TORONTO CITY,,,,14.9,87,M,0,,19,M,,,2019-05-19 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,4.7,,49,,,ON,2019,7.5,5,6158355.2019.5.20,19.1,TORONTO CITY,,,,13.3,90,M,0,,20,M,,,2019-05-20 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,5.2,,27,,,ON,2019,6.6,5,6158355.2019.5.21,19.1,TORONTO CITY,,,,12.8,73,M,0,,21,M,,,2019-05-21 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,5.7,,41,,,ON,2019,10.3,5,6158355.2019.5.22,14.2,TORONTO CITY,,,,12.3,64,M,0,,22,M,,,2019-05-22 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0.5,,33,,,ON,2019,9.1,5,6158355.2019.5.23,25.9,TORONTO CITY,,,,17.5,86,M,0,,23,M,,,2019-05-23 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0.9,,45,,,ON,2019,12.4,5,6158355.2019.5.24,21.9,TORONTO CITY,,,,17.1,79,M,0,,24,M,,,2019-05-24 00:00:00,,,,,
-79.4,43.666666666666664,,23.3,6158355,,2.5,,71,,,ON,2019,11.1,5,6158355.2019.5.25,19.9,TORONTO CITY,,,,15.5,92,M,0,,25,M,,,2019-05-25 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,36,,,ON,2019,14.4,5,6158355.2019.5.26,24,TORONTO CITY,,,,19.2,92,M,1.2,,26,M,,,2019-05-26 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,35,,,ON,2019,12.6,5,6158355.2019.5.27,23.4,TORONTO CITY,,,,18,74,M,0,,27,M,,,2019-05-27 00:00:00,,,,,
-79.4,43.666666666666664,,2.7,6158355,,6.7,,63,,,ON,2019,9.2,5,6158355.2019.5.28,13.5,TORONTO CITY,,,,11.3,88,M,0,,28,M,,,2019-05-28 00:00:00,,,,,
-79.4,43.666666666666664,,0.2,6158355,,5.1,,66,,,ON,2019,10.9,5,6158355.2019.5.29,14.9,TORONTO CITY,,,,12.9,88,M,0,,29,M,,,2019-05-29 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,1.8,,43,,,ON,2019,11.3,5,6158355.2019.5.30,21.1,TORONTO CITY,,,,16.2,91,M,0,,30,M,,,2019-05-30 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,3.7,,41,,,ON,2019,10.5,5,6158355.2019.5.31,18.2,TORONTO CITY,,,,14.3,62,M,0,,31,M,,,2019-05-31 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,1.4,,55,,,ON,2019,12,6,6158355.2019.6.1,21.1,TORONTO CITY,,,,16.6,90,M,0,,1,M,,,2019-06-01 00:00:00,,,,,
-79.4,43.666666666666664,,2.6,6158355,,3.3,,24,,,ON,2019,8.8,6,6158355.2019.6.2,20.7,TORONTO CITY,,,,14.7,90,M,0,,2,M,,,2019-06-02 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,5.4,,30,,,ON,2019,7.1,6,6158355.2019.6.3,18.1,TORONTO CITY,,,,12.6,69,M,0,,3,M,,,2019-06-03 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,5.9,,55,,,ON,2019,8.4,6,6158355.2019.6.4,15.9,TORONTO CITY,,,,12.1,77,M,0,,4,M,,,2019-06-04 00:00:00,,,,,
-79.4,43.666666666666664,,11.7,6158355,,3.4,,73,,,ON,2019,11.5,6,6158355.2019.6.5,17.7,TORONTO CITY,,,,14.6,92,M,0,,5,M,,,2019-06-05 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,31,,,ON,2019,14.4,6,6158355.2019.6.6,21.8,TORONTO CITY,,,,18.1,92,M,0.1,,6,M,,,2019-06-06 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,31,,,ON,2019,13.2,6,6158355.2019.6.7,25.5,TORONTO CITY,,,,19.4,66,M,1.4,,7,M,,,2019-06-07 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,15,,,ON,2019,15.2,6,6158355.2019.6.8,23.4,TORONTO CITY,,,,19.3,49,M,1.3,,8,M,,,2019-06-08 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,30,,,ON,2019,16.3,6,6158355.2019.6.9,24,TORONTO CITY,,,,20.2,47,M,2.2,,9,M,,,2019-06-09 00:00:00,,,,,
-79.4,43.666666666666664,,25.3,6158355,,1.2,,45,,,ON,2019,12.8,6,6158355.2019.6.10,20.8,TORONTO CITY,,,,16.8,91,M,0,,10,M,,,2019-06-10 00:00:00,,,,,
-79.4,43.666666666666664,,0.2,6158355,,0.4,,27,,,ON,2019,11.9,6,6158355.2019.6.11,23.3,TORONTO CITY,,,,17.6,78,M,0,,11,M,,,2019-06-11 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,1.7,,34,,,ON,2019,11.1,6,6158355.2019.6.12,21.5,TORONTO CITY,,,,16.3,72,M,0,,12,M,,,2019-06-12 00:00:00,,,,,
-79.4,43.666666666666664,,19.1,6158355,,2.7,,60,,,ON,2019,13.3,6,6158355.2019.6.13,17.2,TORONTO CITY,,,,15.3,90,M,0,,13,M,,,2019-06-13 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0.2,,30,,,ON,2019,12.2,6,6158355.2019.6.14,23.3,TORONTO CITY,,,,17.8,72,M,0,,14,M,,,2019-06-14 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0.3,,58,,,ON,2019,15,6,6158355.2019.6.15,20.4,TORONTO CITY,,,,17.7,82,M,0,,15,M,,,2019-06-15 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,2.2,,46,,,ON,2019,12,6,6158355.2019.6.16,19.6,TORONTO CITY,,,,15.8,78,M,0,,16,M,,,2019-06-16 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,45,,,ON,2019,15.1,6,6158355.2019.6.17,21.5,TORONTO CITY,,,,18.3,68,M,0.3,,17,M,,,2019-06-17 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,33,,,ON,2019,16.7,6,6158355.2019.6.18,24.6,TORONTO CITY,,,,20.7,63,M,2.7,,18,M,,,2019-06-18 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,42,,,ON,2019,16.3,6,6158355.2019.6.19,25.1,TORONTO CITY,,,,20.7,65,M,2.7,,19,M,,,2019-06-19 00:00:00,,,,,
-79.4,43.666666666666664,,15.2,6158355,,0,,60,,,ON,2019,16.3,6,6158355.2019.6.20,21.7,TORONTO CITY,,,,19,87,M,1,,20,M,,,2019-06-20 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,36,,,ON,2019,14.9,6,6158355.2019.6.21,24,TORONTO CITY,,,,19.5,83,M,1.5,,21,M,,,2019-06-21 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,27,,,ON,2019,14.2,6,6158355.2019.6.22,25.4,TORONTO CITY,,,,19.8,64,M,1.8,,22,M,,,2019-06-22 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,30,,,ON,2019,14.3,6,6158355.2019.6.23,25.8,TORONTO CITY,,,,20.1,64,M,2.1,,23,M,,,2019-06-23 00:00:00,,,,,
-79.4,43.666666666666664,,18.1,6158355,,0,,45,,,ON,2019,16,6,6158355.2019.6.24,24.2,TORONTO CITY,,,,20.1,90,M,2.1,,24,M,,,2019-06-24 00:00:00,,,,,
-79.4,43.666666666666664,,0.3,6158355,,0,,42,,,ON,2019,17.2,6,6158355.2019.6.25,26.2,TORONTO CITY,,,,21.7,91,M,3.7,,25,M,,,2019-06-25 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,32,,,ON,2019,18.4,6,6158355.2019.6.26,29.5,TORONTO CITY,,,,24,76,M,6,,26,M,,,2019-06-26 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,32,,,ON,2019,18.3,6,6158355.2019.6.27,28.6,TORONTO CITY,,,,23.4,73,M,5.4,,27,M,,,2019-06-27 00:00:00,,,,,
-79.4,43.666666666666664,,13.3,6158355,,0,,39,,,ON,2019,19.3,6,6158355.2019.6.28,28.4,TORONTO CITY,,,,23.8,90,M,5.8,,28,M,,,2019-06-28 00:00:00,,,,,
-79.4,43.666666666666664,,0.2,6158355,,0,,43,,,ON,2019,19.4,6,6158355.2019.6.29,28.6,TORONTO CITY,,,,24,90,M,6,,29,M,,,2019-06-29 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,42,,,ON,2019,18,6,6158355.2019.6.30,25.1,TORONTO CITY,,,,21.5,69,M,3.5,,30,M,,,2019-06-30 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,44,,,ON,2019,15.9,7,6158355.2019.7.1,26.3,TORONTO CITY,,,,21.1,71,M,3.1,,1,M,,,2019-07-01 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,62,,,ON,2019,21,7,6158355.2019.7.2,25.7,TORONTO CITY,,,,23.4,80,M,5.4,,2,M,,,2019-07-02 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,39,,,ON,2019,19.9,7,6158355.2019.7.3,28.2,TORONTO CITY,,,,24.1,83,M,6.1,,3,M,,,2019-07-03 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,43,,,ON,2019,19.6,7,6158355.2019.7.4,28.7,TORONTO CITY,,,,24.2,71,M,6.2,,4,M,,,2019-07-04 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,51,,,ON,2019,21.4,7,6158355.2019.7.5,30.8,TORONTO CITY,,,,26.1,80,M,8.1,,5,M,,,2019-07-05 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,57,,,ON,2019,21.8,7,6158355.2019.7.6,29.3,TORONTO CITY,,,,25.6,82,M,7.6,,6,M,,,2019-07-06 00:00:00,,,,,
-79.4,43.666666666666664,,0.2,6158355,,0,,35,,,ON,2019,17.6,7,6158355.2019.7.7,23.4,TORONTO CITY,,,,20.5,67,M,2.5,,7,M,,,2019-07-07 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,31,,,ON,2019,15.9,7,6158355.2019.7.8,25.3,TORONTO CITY,,,,20.6,67,M,2.6,,8,M,,,2019-07-08 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,22,,,ON,2019,16.1,7,6158355.2019.7.9,27.1,TORONTO CITY,,,,21.6,71,M,3.6,,9,M,,,2019-07-09 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,37,,,ON,2019,17.3,7,6158355.2019.7.10,29.2,TORONTO CITY,,,,23.2,79,M,5.2,,10,M,,,2019-07-10 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,43,,,ON,2019,17.7,7,6158355.2019.7.11,29.8,TORONTO CITY,,,,23.8,77,M,5.8,,11,M,,,2019-07-11 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,52,,,ON,2019,17.6,7,6158355.2019.7.12,24.4,TORONTO CITY,,,,21,77,M,3,,12,M,,,2019-07-12 00:00:00,,,,,
-79.4,43.666666666666664,,16.7,6158355,,0,,44,,,ON,2019,17.2,7,6158355.2019.7.13,28.2,TORONTO CITY,,,,22.7,88,M,4.7,,13,M,,,2019-07-13 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,33,,,ON,2019,17.4,7,6158355.2019.7.14,27.3,TORONTO CITY,,,,22.3,68,M,4.3,,14,M,,,2019-07-14 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,38,,,ON,2019,16.2,7,6158355.2019.7.15,27,TORONTO CITY,,,,21.6,69,M,3.6,,15,M,,,2019-07-15 00:00:00,,,,,
-79.4,43.666666666666664,,6.1,6158355,,0,,39,,,ON,2019,18.3,7,6158355.2019.7.16,32,TORONTO CITY,,,,25.1,88,M,7.1,,16,M,,,2019-07-16 00:00:00,,,,,
-79.4,43.666666666666664,,19.9,6158355,,0,,65,,,ON,2019,22.1,7,6158355.2019.7.17,28.3,TORONTO CITY,,,,25.2,90,M,7.2,,17,M,,,2019-07-17 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,56,,,ON,2019,21.6,7,6158355.2019.7.18,28.1,TORONTO CITY,,,,24.8,87,M,6.8,,18,M,,,2019-07-18 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,60,,,ON,2019,22.7,7,6158355.2019.7.19,30.2,TORONTO CITY,,,,26.5,84,M,8.5,,19,M,,,2019-07-19 00:00:00,,,,,
-79.4,43.666666666666664,,4.3,6158355,,0,,40,,,ON,2019,21.7,7,6158355.2019.7.20,33.8,TORONTO CITY,,,,27.7,87,M,9.7,,20,M,,,2019-07-20 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,31,,,ON,2019,21.2,7,6158355.2019.7.21,29.4,TORONTO CITY,,,,25.3,80,M,7.3,,21,M,,,2019-07-21 00:00:00,,,,,
-79.4,43.666666666666664,,0.7,6158355,,0,,56,,,ON,2019,18.4,7,6158355.2019.7.22,24.1,TORONTO CITY,,,,21.2,84,M,3.2,,22,M,,,2019-07-22 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,27,,,ON,2019,17,7,6158355.2019.7.23,26.4,TORONTO CITY,,,,21.7,65,M,3.7,,23,M,,,2019-07-23 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,25,,,ON,2019,17.6,7,6158355.2019.7.24,26.3,TORONTO CITY,,,,22,73,M,4,,24,M,,,2019-07-24 00:00:00,,,,,
-79.4,43.666666666666664,,1,6158355,,0,,36,,,ON,2019,16.7,7,6158355.2019.7.25,27.9,TORONTO CITY,,,,22.3,71,M,4.3,,25,M,,,2019-07-25 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,41,,,ON,2019,18.5,7,6158355.2019.7.26,29,TORONTO CITY,,,,23.7,78,M,5.7,,26,M,,,2019-07-26 00:00:00,,,,,
-79.4,43.666666666666664,,1.8,6158355,,0,,42,,,ON,2019,19.5,7,6158355.2019.7.27,28.6,TORONTO CITY,,,,24,78,M,6,,27,M,,,2019-07-27 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,39,,,ON,2019,20.4,7,6158355.2019.7.28,31,TORONTO CITY,,,,25.7,78,M,7.7,,28,M,,,2019-07-28 00:00:00,,,,,
-79.4,43.666666666666664,,0.2,6158355,,0,,44,,,ON,2019,20.4,7,6158355.2019.7.29,29.6,TORONTO CITY,,,,25,87,M,7,,29,M,,,2019-07-29 00:00:00,,,,,
-79.4,43.666666666666664,,22.8,6158355,,0,,51,,,ON,2019,19.6,7,6158355.2019.7.30,28,TORONTO CITY,,,,23.8,91,M,5.8,,30,M,,,2019-07-30 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,42,,,ON,2019,17.3,7,6158355.2019.7.31,26.2,TORONTO CITY,,,,21.7,69,M,3.7,,31,M,,,2019-07-31 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,30,,,ON,2019,17.7,8,6158355.2019.8.1,26,TORONTO CITY,,,,21.8,64,M,3.8,,1,M,,,2019-08-01 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,25,,,ON,2019,17.8,8,6158355.2019.8.2,26.8,TORONTO CITY,,,,22.3,63,M,4.3,,2,M,,,2019-08-02 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,33,,,ON,2019,16.9,8,6158355.2019.8.3,28.3,TORONTO CITY,,,,22.6,72,M,4.6,,3,M,,,2019-08-03 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,32,,,ON,2019,18.7,8,6158355.2019.8.4,25.4,TORONTO CITY,,,,22,75,M,4,,4,M,,,2019-08-04 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,42,,,ON,2019,17,8,6158355.2019.8.5,28.3,TORONTO CITY,,,,22.7,79,M,4.7,,5,M,,,2019-08-05 00:00:00,,,,,
-79.4,43.666666666666664,,5.1,6158355,,0,,62,,,ON,2019,19.7,8,6158355.2019.8.6,26.5,TORONTO CITY,,,,23.1,86,M,5.1,,6,M,,,2019-08-06 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,58,,,ON,2019,19.3,8,6158355.2019.8.7,26.7,TORONTO CITY,,,,23,80,M,5,,7,M,,,2019-08-07 00:00:00,,,,,
-79.4,43.666666666666664,,4.3,6158355,,0,,42,,,ON,2019,18,8,6158355.2019.8.8,26.5,TORONTO CITY,,,,22.2,79,M,4.2,,8,M,,,2019-08-08 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,33,,,ON,2019,16.1,8,6158355.2019.8.9,25.8,TORONTO CITY,,,,20.9,69,M,2.9,,9,M,,,2019-08-09 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,32,,,ON,2019,14.9,8,6158355.2019.8.10,25.1,TORONTO CITY,,,,20,73,M,2,,10,M,,,2019-08-10 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,36,,,ON,2019,14.1,8,6158355.2019.8.11,26.9,TORONTO CITY,,,,20.5,76,M,2.5,,11,M,,,2019-08-11 00:00:00,,,,,
-79.4,43.666666666666664,,0.2,6158355,,0,,50,,,ON,2019,19.6,8,6158355.2019.8.12,27.6,TORONTO CITY,,,,23.6,86,M,5.6,,12,M,,,2019-08-12 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,39,,,ON,2019,20.2,8,6158355.2019.8.13,27.8,TORONTO CITY,,,,24,78,M,6,,13,M,,,2019-08-13 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,35,,,ON,2019,18.2,8,6158355.2019.8.14,25.4,TORONTO CITY,,,,21.8,58,M,3.8,,14,M,,,2019-08-14 00:00:00,,,,,
-79.4,43.666666666666664,,3.1,6158355,,0,,49,,,ON,2019,17.1,8,6158355.2019.8.15,23.8,TORONTO CITY,,,,20.5,74,M,2.5,,15,M,,,2019-08-15 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,56,,,ON,2019,17.7,8,6158355.2019.8.16,24.4,TORONTO CITY,,,,21,85,M,3,,16,M,,,2019-08-16 00:00:00,,,,,
-79.4,43.666666666666664,,24.1,6158355,,0,,55,,,ON,2019,19.1,8,6158355.2019.8.17,26,TORONTO CITY,,,,22.5,90,M,4.5,,17,M,,,2019-08-17 00:00:00,,,,,
-79.4,43.666666666666664,,3.3,6158355,,0,,62,,,ON,2019,19.7,8,6158355.2019.8.18,26.9,TORONTO CITY,,,,23.3,90,M,5.3,,18,M,,,2019-08-18 00:00:00,,,,,
-79.4,43.666666666666664,,0.2,6158355,,0,,34,,,ON,2019,18.6,8,6158355.2019.8.19,28.4,TORONTO CITY,,,,23.5,88,M,5.5,,19,M,,,2019-08-19 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,55,,,ON,2019,17.4,8,6158355.2019.8.20,27.1,TORONTO CITY,,,,22.2,77,M,4.2,,20,M,,,2019-08-20 00:00:00,,,,,
-79.4,43.666666666666664,,1.1,6158355,,0,,46,,,ON,2019,20.4,8,6158355.2019.8.21,29.7,TORONTO CITY,,,,25,88,M,7,,21,M,,,2019-08-21 00:00:00,,,,,
-79.4,43.666666666666664,M,,6158355,,,,,,M,ON,2019,,8,6158355.2019.8.22,,TORONTO CITY,M,,M,,,M,,M,22,M,,,2019-08-22 00:00:00,M,M,M,,
-79.4,43.666666666666664,,0,6158355,,0,,31,,,ON,2019,14.5,8,6158355.2019.8.23,22.8,TORONTO CITY,,,,18.6,74,M,0.6,,23,M,,,2019-08-23 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0.6,,42,,,ON,2019,13.2,8,6158355.2019.8.24,21.7,TORONTO CITY,,,,17.4,67,M,0,,24,M,,,2019-08-24 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,50,,,ON,2019,15.3,8,6158355.2019.8.25,22.9,TORONTO CITY,,,,19.1,81,M,1.1,,25,M,,,2019-08-25 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,47,,,ON,2019,17.7,8,6158355.2019.8.26,23.8,TORONTO CITY,,,,20.7,80,M,2.7,,26,M,,,2019-08-26 00:00:00,,,,,
